user_id,position,text_valid,image_valid,text,image_path,text_received_from_image_attention,image_received_from_text_attention,text_self_attention_received,image_self_attention_received
iamfinety2.0,41,1,1,"每個人身上都有不一樣的坎, 跨過去就是了!",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3639480757250614633_28899230819.jpg,0.015560941770672798,0.015611947514116764,0.018941273912787437,0.014826747588813305
iamfinety2.0,42,1,1,"不是所有事情付出就能得到的,尤其是感情。",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3657615932631098544_28899230819.jpg,0.015973109751939774,0.015449268743395805,0.015125252306461334,0.015440789051353931
iamfinety2.0,43,1,1,"如果事與願違,請相信這一切都是最好的安排!",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3657617496284539831_28899230819.jpg,0.015232662670314312,0.01555461622774601,0.011952695436775684,0.015031322836875916
iamfinety2.0,44,1,1,"抑鬱症聽起來好像很平常, 但你們真的知道患病的人有多痛苦嗎?",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3671236698463484506_28899230819.jpg,0.015299025923013687,0.015463558956980705,0.01904996670782566,0.015967532992362976
iamfinety2.0,45,1,1,"告訴他們, 我們是怎樣從這極度的痛苦絕望裏向前行!",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3671239010388895822_28899230819.jpg,0.01598120667040348,0.015498906373977661,0.014023014344274998,0.015284289605915546
iamfinety2.0,46,1,1,博同情這三個字 真的可以把有需要幫助的人打入谷底,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3708329906338448139_28899230819.jpg,0.01558629609644413,0.015537536703050137,0.011190367862582207,0.01493860688060522
iamfinety2.0,47,1,1,"記住人家對自己的好, 這就是我們死撐下去的理由!",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3708331625038369799_28899230819.jpg,0.015810705721378326,0.015549403615295887,0.016446491703391075,0.015354053117334843
iamfinety2.0,48,1,1,"這病不只是我,我身邊的人都受苦了!",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3751789353223915048_28899230819.jpg,0.015324686653912067,0.015492089092731476,0.01679350435733795,0.015071605332195759
iamfinety2.0,49,1,1,"努力學着原諒別人,也是放過自己的一種方法",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3751791817394346448_28899230819.jpg,0.01576426438987255,0.01570005901157856,0.018671343103051186,0.014510231092572212
iamfinety2.0,50,1,1,"其實很多人都知自己病了, 但他們沒有錢去醫, 所以明知自己有病都只能忍耐下去!",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3760490517981428645_28899230819.jpg,0.015576159581542015,0.015515374019742012,0.018456656485795975,0.015218687243759632
iamfinety2.0,51,1,1,我在等.. 等我的眼淚變成笑容,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3760492786688796863_28899230819.jpg,0.01551415491849184,0.015621802769601345,0.013918173499405384,0.015292292460799217
iamfinety2.0,52,1,1,"不要再把我困在這囚籠裏, 我也只是想走出去, 這麽簡單都不行嗎?",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3763404439919073592_28899230819.jpg,0.015508989803493023,0.015524574555456638,0.015964003279805183,0.015270238742232323
iamfinety2.0,53,1,1,"別用5%的負面價值, 去否定自己100%的努力",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3763406419009823515_28899230819.jpg,0.01580987125635147,0.015652446076273918,0.012617464177310467,0.014704040251672268
iamfinety2.0,54,1,1,"心緒不寧又來了, 到底為什麼我就是控制不了自己的情緒!",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3772822411758638145_28899230819.jpg,0.01594221033155918,0.015557941980659962,0.02171313390135765,0.014759535901248455
iamfinety2.0,55,1,1,我覺得我還活着已經很了不起了,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3772826768390615539_28899230819.jpg,0.01559534389525652,0.015617657452821732,0.011485015042126179,0.014518816955387592
iamfinety2.0,56,1,1,"現在的我只能用藥物 把我所有的情緒 盡量壓下去, 但以後也要這樣嗎?",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3790201682625936308_28899230819.jpg,0.01554335281252861,0.0155193991959095,0.018544968217611313,0.01573311537504196
iamfinety2.0,57,1,1,可能下個路口就係出口,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3790203847792782801_28899230819.jpg,0.015399633906781673,0.015462919138371944,0.009972970932722092,0.014826462604105473
iamfinety2.0,58,1,1,"我真的覺得自己很有病, 我都不知道自己到底在難過些什麼? share follow 句子 治愈語錄 情感語錄 憂鬱症 痛 情緒病 抑鬱症 厭世語錄 語錄系列 愛 絕望 正能量 負能量 憂鬱 語錄 抑鬱 累 語錄分享 情感語錄 文字 語...",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3814148227435962780_28899230819.jpg,0.015031085349619389,0.015520477667450905,0.01564139313995838,0.01549495104700327
iamfinety2.0,59,1,1,"記着所有事都只是人生的一部份,而不是全部! share follow 句子 治愈語錄 情感語錄 憂鬱症 痛 情緒病 抑鬱症 厭世語錄 語錄系列 愛 絕望 正能量 負能量 憂鬱 語錄 抑鬱 累 語錄分享 情感語錄 文字 語錄系列 經典語錄",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3814151309712555112_28899230819.jpg,0.01507982611656189,0.015578544698655605,0.01579837128520012,0.015270845033228397
iamfinety2.0,60,1,1,"如果有得選,我也想快樂,誰想哭呢? share follow 句子 治愈語錄 情感語錄 憂鬱症 痛 情緒病 抑鬱症 厭世語錄 語錄系列 愛 絕望 正能量 負能量 憂鬱 語錄 抑鬱 累 語錄分享 情感語錄 文字 語錄系列 經典語錄",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3849605457429767106_28899230819.jpg,0.015083271078765392,0.015464537777006626,0.015301552601158619,0.015550505369901657
iamfinety2.0,61,1,1,"你有多難過,我都知! 我也受着, 一起走出去吧! share follow 句子 治愈語錄 情感語錄 憂鬱症 痛 情緒病 抑鬱症 厭世語錄 語錄系列 愛 絕望 正能量 負能量 憂鬱 語錄 抑鬱 累 語錄分享 情感語錄 文字 語錄系列 ...",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3849607293284994802_28899230819.jpg,0.015038196928799152,0.015534579753875732,0.015273612923920155,0.01555932778865099
iamfinety2.0,62,1,1,"我除了失控尖叫, 狂哭,想自殺,想自殘,扯頭髮, 我不知道我可以做什麼? share follow 句子 治愈語錄 情感語錄 憂鬱症 痛 情緒病 抑鬱症 厭世語錄 語錄系列 愛 絕望 正能量 負能量 憂鬱 語錄 抑鬱 累 語錄分享 情...",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3877899549330721181_28899230819.jpg,0.015125731937587261,0.015483811497688293,0.014591221697628498,0.015797443687915802
iamfinety2.0,63,1,1,"你已經盡力做好你的那一部份了, 其他的隨緣吧! 控制不了的那部份, 多想無益! share follow 句子 治愈語錄 情感語錄 憂鬱症 痛 情緒病 抑鬱症 厭世語錄 語錄系列 愛 絕望 正能量 負能量 憂鬱 語錄 抑鬱 累 語錄分...",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/iamfinety2.0/images/3877902001648028723_28899230819.jpg,0.015134705230593681,0.015459492802619934,0.015986332669854164,0.01570623368024826
