user_id,position,text_valid,image_valid,text,image_path,text_received_from_image_attention,image_received_from_text_attention,text_self_attention_received,image_self_attention_received
janniedudu,35,1,1,POV:當我穿著寬鬆男友Tshirt去健身。 —————————,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3564608488968213035_913335088.jpg,0.020359870046377182,0.02071484737098217,0.021946405991911888,0.019393587484955788
janniedudu,36,1,1,Upper body workout. 跟我一起健身吧⸜(* ॑꒳ ॑* )⸝ —————————,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3565416419620021023_913335088.jpg,0.02049309015274048,0.020356373861432076,0.0213198009878397,0.019257644191384315
janniedudu,37,1,1,"「2025身體密碼,持續優化中。」 以下開放QA ⸜(* ॑꒳ ॑* )⸝ —————————",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3582777224132700587_913335088.jpg,0.02100890688598156,0.020350247621536255,0.020675690844655037,0.022328805178403854
janniedudu,38,1,1,"Watch till the end. 請看到最後,憋氣憋的好累。 —————————",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3584868199097270252_913335088.jpg,0.01955759897828102,0.020357023924589157,0.019437525421380997,0.021059304475784302
janniedudu,39,1,1,"「春有三五七言,我有幾朵浪漫。」 人總會臣服於美好的事物, 如同花與四季、與器具、與咖啡或是食物。 你記得花,花就不會枯萎, 你記得我,我永遠都在。 ————————————",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3587096858650611872_913335088.jpg,0.020094724372029305,0.02068229764699936,0.023420536890625954,0.020898807793855667
janniedudu,40,1,1,"「愛,不流於表面,不妥協於形式, 沒有表演的空間,綻放在親暱與佔有。」 那就愛自己吧,那就大膽一點, 我們都要努力成為自己喜歡的樣子。 ;) —————————",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3591538525805804462_913335088.jpg,0.020078759640455246,0.021010244265198708,0.020447565242648125,0.01988828554749489
janniedudu,41,1,1,"「 Train like Jannie. 」 運動的女孩是上膛的玫瑰, 有野心的反派,又辣又壞,愛不釋手;) 跟我一起健身吧⸜(* ॑꒳ ॑* )⸝ —————————",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3601723628205013001_913335088.jpg,0.02061934396624565,0.020115122199058533,0.01968231052160263,0.01925467513501644
janniedudu,42,1,1,"POV: Gym time, me time. 「一秒健身魂。」 —————————",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3603783992828620752_913335088.jpg,0.020449582487344742,0.02062774822115898,0.022578395903110504,0.019348105415701866
janniedudu,43,1,1,"「邊練邊拍真的很忙。」 練了八年還是不敢在健身房用腳架, 覺得太惹人注意了。 前陣子在脆上看到有健身教練評論我的身材in a bad way, 先聲明我的所有健身影片都是原相機不修圖, 也幾乎不套濾鏡,調整明亮度而已。 大家已經夠容貌...",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3617614251470378784_913335088.jpg,0.020665505900979042,0.020450636744499207,0.01948855072259903,0.020333576947450638
janniedudu,44,1,1,"「 夏天要到了,一起當辣台妹 ᴗ̈ 」 —————————",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3621202283851250737_913335088.jpg,0.020740721374750137,0.020504577085375786,0.02254515513777733,0.020816566422581673
janniedudu,45,1,1,POV:週末還能早起健身的女生最香。 (夏天到了來個短褲版) —————————,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3634282836196410528_913335088.jpg,0.020241592079401016,0.020425979048013687,0.020280765369534492,0.01857594959437847
janniedudu,46,1,1,"Reborn - rise from ashes. 品牌 「每週四晚上八點新品上線」 官網限時優惠中。 雖然我有男生的身高,但沒有男生厚實的肩膀, 你們穿起來會更好看⸜(* ॑꒳ ॑* )⸝ —————————",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3637828894465756684_913335088.jpg,0.020609818398952484,0.020149141550064087,0.019920846447348595,0.020154740661382675
janniedudu,47,1,1,「身材是送給自己最好的禮物。」 還不快點跟上。 —————————,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3639462404008103873_913335088.jpg,0.02050614170730114,0.020376795902848244,0.022856630384922028,0.018423855304718018
janniedudu,48,1,1,「練背日常。」 —————————,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3640748593797148457_913335088.jpg,0.020176783204078674,0.020501332357525826,0.0228099562227726,0.020264757797122
janniedudu,49,0,0,<PAD>,<PAD_PATH>,0.0,0.0,0.0,0.0
janniedudu,50,0,0,<PAD>,<PAD_PATH>,0.0,0.0,0.0,0.0
janniedudu,51,0,0,<PAD>,<PAD_PATH>,0.0,0.0,0.0,0.0
janniedudu,52,0,0,<PAD>,<PAD_PATH>,0.0,0.0,0.0,0.0
janniedudu,53,0,0,<PAD>,<PAD_PATH>,0.0,0.0,0.0,0.0
janniedudu,54,0,0,<PAD>,<PAD_PATH>,0.0,0.0,0.0,0.0
janniedudu,55,0,0,<PAD>,<PAD_PATH>,0.0,0.0,0.0,0.0
janniedudu,56,0,0,<PAD>,<PAD_PATH>,0.0,0.0,0.0,0.0
janniedudu,57,0,0,<PAD>,<PAD_PATH>,0.0,0.0,0.0,0.0
janniedudu,58,0,0,<PAD>,<PAD_PATH>,0.0,0.0,0.0,0.0
janniedudu,59,0,0,<PAD>,<PAD_PATH>,0.0,0.0,0.0,0.0
janniedudu,60,0,0,<PAD>,<PAD_PATH>,0.0,0.0,0.0,0.0
janniedudu,61,0,0,<PAD>,<PAD_PATH>,0.0,0.0,0.0,0.0
janniedudu,62,0,0,<PAD>,<PAD_PATH>,0.0,0.0,0.0,0.0
janniedudu,63,0,0,<PAD>,<PAD_PATH>,0.0,0.0,0.0,0.0
